,window,units,loss,MSE
0,3,20,0.014653418213129044,148.83586232778924
1,3,30,0.0025415353011339903,25.81456163364263
2,3,40,0.005747108720242977,58.3738271972231
3,3,50,0.01123045850545168,114.06865047919948
4,3,60,0.004032629542052746,40.95972244607177
5,3,70,0.008276029489934444,84.06026032515213
6,4,20,0.00684911897405982,69.5670262766971
7,4,30,0.0028157997876405716,28.600303719839008
8,4,40,0.006283880677074194,63.82586165798123
9,4,50,0.004700678400695324,47.74515564187085
10,4,60,0.0027676885947585106,28.111623847840395
11,4,70,0.006767647806555033,68.73950682496343
12,5,20,0.004308764822781086,43.76445441400293
13,5,30,0.006345757283270359,64.45435549269266
14,5,40,0.0035325430799275637,35.880303144762394
15,5,50,0.004719069227576256,47.93192782509912
16,5,60,0.0030336501076817513,30.8130255353866
17,5,70,0.003793045412749052,38.52625223777504
18,6,20,0.003757447935640812,38.16466896040545
19,6,30,0.004967471584677696,50.45498837014398
20,6,40,0.0034901159815490246,35.44938094085674
21,6,50,0.0037681879475712776,38.27378776369781
22,6,60,0.0033209731336683035,33.73138266727354
23,6,70,0.004394495859742165,44.635221367849816
24,7,20,0.003837978933006525,38.982645218674506
25,7,30,0.004388862289488316,44.57801385588892
26,7,40,0.005530835594981909,56.177127209373026
27,7,50,0.0036415643990039825,36.98764665798387
28,7,60,0.003619032446295023,36.75878199908313
29,7,70,0.004717645701020956,47.917501230627146
30,8,20,0.004414777737110853,44.841244512066865
31,8,30,0.0043862322345376015,44.551292493720794
32,8,40,0.004682921338826418,47.564790835830436
33,8,50,0.004018132574856281,40.81248591021609
34,8,60,0.005228524096310139,53.10651443392271
35,8,70,0.004005218390375376,40.68131279896479
36,9,20,0.004857152700424194,49.33446208936447
37,9,30,0.00447579612955451,45.46101096274668
38,9,40,0.004945764318108559,50.23451348477199
39,9,50,0.004488435108214617,45.58938286570289
40,9,60,0.005389493890106678,54.74149513817651
41,9,70,0.006643627304583788,67.47982485698303
42,10,20,0.005697289481759071,57.86782739660703
43,10,30,0.00468390854075551,47.57482539606022
44,10,40,0.004571139812469482,46.42942442192127
45,10,50,0.004606766626238823,46.79128492879293
46,10,60,0.005054170731455088,51.33560267868969
47,10,70,0.006080316845327616,61.758252890289036
48,11,20,0.005232419352978468,53.14609391265159
49,11,30,0.0053014932200312614,53.84768928115792
50,11,40,0.005039467476308346,51.186264755049535
51,11,50,0.008989240974187851,91.30440217682926
52,11,60,0.008686228655278683,88.22667373092742
53,11,70,0.005523769184947014,56.10535142523648
54,12,20,0.005286203231662512,53.69236941200384
55,12,30,0.005653240252286196,57.42040249113873
56,12,40,0.006639501079916954,67.43793634711713
57,12,50,0.01079370453953743,109.63250930528234
58,12,60,0.014978578314185143,152.13854414514168
59,12,70,0.005564512684941292,56.5191852295701
60,13,20,0.006310370285063982,64.09492644534951
61,13,30,0.0055811479687690735,56.6881511756245
62,13,40,0.005521845538169146,56.08579177402127
63,13,50,0.0108029218390584,109.72611211800385
64,13,60,0.006003556773066521,60.978594790921704
65,13,70,0.007293467875570059,74.08033372542181
66,14,20,0.00725417910143733,73.68128476142387
67,14,30,0.006887441501021385,69.95626037313572
68,14,40,0.006297574378550053,63.96495375472508
69,14,50,0.0053078895434737206,53.91266813670322
70,14,60,0.0062173036858439445,63.1496321615198
71,14,70,0.005442127585411072,55.27610403925882
72,15,20,0.0065041398629546165,66.06305380046415
73,15,30,0.0058077313005924225,58.98958108248189
74,15,40,0.006121722981333733,62.17881630955845
75,15,50,0.011201560497283936,113.77512371119798
76,15,60,0.006822934839874506,69.30107853272172
77,15,70,0.006234122905880213,63.32046123324982
78,16,20,0.008240370079874992,83.69809438935822
79,16,30,0.00634153513237834,64.41147097172424
80,16,40,0.006685863249003887,67.90884356339478
81,16,50,0.006012017838656902,61.06453939961673
82,16,60,0.005691461265087128,57.80861411773694
83,16,70,0.0202105063945055,205.27966666084404
84,17,20,0.008256508968770504,83.86197827707734
85,17,30,0.006419255863875151,65.20087699147763
86,17,40,0.005767316557466984,58.57909119977237
87,17,50,0.007968349382281303,80.9351550419486
88,17,60,0.005979208741337061,60.731303020459364
89,17,70,0.006223659031093121,63.21419705940663
90,18,20,0.008503662422299385,86.37234680008375
91,18,30,0.008166205137968063,82.94478312872434
92,18,40,0.00814471673220396,82.72651410177428
93,18,50,0.01317805889993906,133.85057948550636
94,18,60,0.006735924165695906,68.41731435141531
95,18,70,0.006391836330294609,64.9223700316023
96,19,20,0.010034569539129734,101.9218827457375
97,19,30,0.007408489473164082,75.24861936961001
98,19,40,0.006273458246141672,63.720006911829906
99,19,50,0.008564159274101257,86.98682850057727
100,19,60,0.006260244641453028,63.58582276732156
101,19,70,0.005493643693625927,55.79937002821799
102,20,20,0.007125120609998703,72.37039118164383
103,20,30,0.006899172905832529,70.07542763092019
104,20,40,0.006814019288867712,69.21054941211764
105,20,50,0.006639605853706598,67.43900279234963
106,20,60,0.007585447281599045,77.04598939139922
107,20,70,0.007065414916723967,71.763960252612
